Q1,T1,Tsp
69.11738585706716,53.77,53.0
69.45097481723793,53.705,53.0
70.3734505008317,53.544,53.0
70.52448736606605,53.512,53.0
70.28892402561198,53.544,53.0
70.24540389072428,53.544,53.0
68.82780306827551,53.77,53.0
68.76617823326117,53.77,53.0
69.29433293180473,53.673,53.0
70.61455437955863,53.447,53.0
70.18356508268364,53.512,53.0
69.35828422685633,53.641,53.0
68.52267460714347,53.77,53.0
68.46104420591361,53.77,53.0
66.83682743852623,54.027,53.0
66.35945783670434,54.092,53.0
66.27205353502282,54.092,53.0
66.1846588351632,54.092,53.0
66.09726682214746,54.092,53.0
66.00989715784083,54.092,53.0
66.11708197420128,54.06,53.0
67.6008927723504,53.802,53.0
67.34212201219566,53.834,53.0
66.6856089123727,53.931,53.0
67.00630720819483,53.866,53.0
67.52065330842979,53.77,53.0
67.45901250909812,53.77,53.0
67.00824698244101,53.834,53.0
65.76800909868247,54.027,53.0
65.88035495410928,53.995,53.0
65.80071405626306,53.995,53.0
65.13134555833825,54.092,53.0
65.2385137353707,54.06,53.0
65.54888118789682,53.995,53.0
66.64271499263772,53.802,53.0
66.77308307868964,53.77,53.0
66.71145993263251,53.77,53.0
66.64985981513983,53.77,53.0
66.5882301482392,53.77,53.0
66.52659810211189,53.77,53.0
66.27041238796244,53.802,53.0
66.20620071491251,53.802,53.0
65.55831100948342,53.898,53.0
65.68102473278056,53.866,53.0
66.19539293632515,53.77,53.0
66.13373792037972,53.77,53.0
66.07208434371955,53.77,53.0
66.01047760257728,53.77,53.0
67.12837422367105,53.576,53.0
67.86658996763236,53.447,53.0
67.83082597753531,53.447,53.0
68.77394347368248,53.286,53.0
69.72993768964776,53.125,53.0
69.7199281862832,53.125,53.0
69.70992638860712,53.125,53.0
69.11015523965844,53.222,53.0
68.50871518507014,53.318,53.0
68.67783275758752,53.286,53.0
68.84949730794918,53.254,53.0
69.61349259202967,53.125,53.0
69.60349072998056,53.125,53.0
69.59348730628977,53.125,53.0
69.58347851341257,53.125,53.0
69.18435583498011,53.189,53.0
68.18425226930628,53.351,53.0
67.57248858613976,53.447,53.0
67.53671665847786,53.447,53.0
67.30637932710657,53.479,53.0
65.49877540578849,53.77,53.0
65.43713977613456,53.77,53.0
65.37549902086265,53.77,53.0
65.31389128103262,53.77,53.0
66.23721944814692,53.608,53.0
67.1674561742211,53.447,53.0
67.13169339479452,53.447,53.0
67.09593148500448,53.447,53.0
66.08126302675257,53.608,53.0
67.0115002899552,53.447,53.0
67.76005711170205,53.318,53.0
68.71349103578576,53.157,53.0
67.72202759313592,53.318,53.0
66.91225106151586,53.447,53.0
66.8764881968308,53.447,53.0
67.03528591716774,53.415,53.0
66.80752134731298,53.447,53.0
66.77174185722357,53.447,53.0
65.16734091594705,53.705,53.0
64.71569405105598,53.77,53.0
63.675208990192516,53.931,53.0
63.01700579761513,54.027,53.0
62.53958672870645,54.092,53.0
62.45219384090433,54.092,53.0
62.364804181480494,54.092,53.0
62.86715616683969,53.995,53.0
64.93983519716272,53.641,53.0
66.06804031791694,53.447,53.0
66.22680898046502,53.415,53.0
66.97791347730644,53.286,53.0
67.93390841091164,53.125,53.0
67.72934767425548,53.157,53.0
67.91134061468134,53.125,53.0
68.09589675481803,53.093,53.0
67.89388874156961,53.125,53.0
69.64709823644647,52.835,53.0
69.8548640342332,52.803,53.0
69.48150623361599,52.867,53.0
69.68671916200647,52.835,53.0
69.89448069129955,52.803,53.0
69.7156809997178,52.835,53.0
69.92344376146328,52.803,53.0
71.31330055921565,52.577,53.0
70.951958408413,52.642,53.0
71.37580483060847,52.577,53.0
71.99941595884334,52.48,53.0
72.0410508511163,52.48,53.0
72.08265815092098,52.48,53.0
72.12427966352473,52.48,53.0
72.16590788084041,52.48,53.0
72.20751500211726,52.48,53.0
72.44369563810356,52.448,53.0
72.29332299253474,52.48,53.0
73.31380940912254,52.319,53.0
73.75741526353843,52.255,53.0
74.0116076158143,52.223,53.0
72.70579567443856,52.448,53.0
72.5554187640382,52.48,53.0
72.00728220182428,52.577,53.0
71.06225285596857,52.738,53.0
71.47233719610223,52.674,53.0
71.30387169736869,52.706,53.0
71.52195455762872,52.674,53.0
71.15891633665093,52.738,53.0
70.78467789976129,52.803,53.0
70.8004393576623,52.803,53.0
72.19028256876001,52.577,53.0
72.61326233530053,52.513,53.0
71.08359497142798,52.771,53.0
71.49712688198095,52.706,53.0
70.93089375816353,52.803,53.0
72.1261854742623,52.609,53.0
72.94180648103723,52.48,53.0
72.98343388505945,52.48,53.0
73.0250559233285,52.48,53.0
74.82986241212853,52.19,53.0
74.30490805587776,52.287,53.0
75.14631374622351,52.158,53.0
75.01912017322549,52.19,53.0
74.68875106521612,52.255,53.0
75.14360143066415,52.19,53.0
75.40302444961554,52.158,53.0
75.47039525791175,52.158,53.0
75.53778957786567,52.158,53.0
75.60515617847449,52.158,53.0
75.6725606000901,52.158,53.0
75.73993189018256,52.158,53.0
76.0018567745591,52.126,53.0
76.66157674148565,52.029,53.0
77.32299327770241,51.933,53.0
77.9981162971116,51.836,53.0
78.09127328487405,51.836,53.0
78.1844212366105,51.836,53.0
78.27758686077127,51.836,53.0
78.37077264392862,51.836,53.0
78.26939953342445,51.868,53.0
78.16545383182535,51.9,53.0
76.68484892265327,52.158,53.0
76.35702316476831,52.223,53.0
75.05122624765404,52.448,53.0
74.70022347711573,52.513,53.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.803,38.0
0.0,52.771,38.0
0.0,52.513,38.0
0.0,52.48,38.0
0.0,52.48,38.0
0.0,52.642,38.0
0.0,52.513,38.0
0.0,52.48,38.0
0.0,52.255,38.0
0.0,52.158,38.0
0.0,51.933,38.0
0.0,51.836,38.0
0.0,51.771,38.0
0.0,51.514,38.0
0.0,51.288,38.0
0.0,51.191,38.0
0.0,50.869,38.0
0.0,50.837,38.0
0.0,50.547,38.0
0.0,50.321,38.0
0.0,50.225,38.0
0.0,50.128,38.0
0.0,49.902,38.0
0.0,49.838,38.0
1.371341315784548,49.58,38.0
1.6177744875145805,49.387,38.0
1.4910567555046725,49.258,38.0
0.5899263137627315,49.258,38.0
0.0,49.258,38.0
1.451661446056434,48.968,38.0
0.7685736927605546,48.936,38.0
0.0,48.936,38.0
0.09025188879022039,48.903,38.0
0.0021154996681929106,48.774,38.0
0.11841174182900005,48.613,38.0
0.4422626073837961,48.42,38.0
0.3928991861535067,48.291,38.0
0.0,48.291,38.0
1.5272744170380292,47.969,38.0
2.1034465836144065,47.743,38.0
1.9136819515038184,47.646,38.0
3.099350071315847,47.324,38.0
4.310740218563133,47.002,38.0
5.547857451839519,46.68,38.0
5.44316195491799,46.583,38.0
6.130281726093372,46.357,38.0
6.440194808750242,46.196,38.0
6.763135653762916,46.035,38.0
8.077717277069162,45.713,38.0
7.855646796112119,45.648,38.0
8.806357210006801,45.391,38.0
8.214709131755917,45.391,38.0
9.587070015316101,45.068,38.0
9.021390320644471,45.068,38.0
10.21878846567163,44.778,38.0
9.870606653690409,44.746,38.0
11.288327401371092,44.424,38.0
10.774069713993164,44.424,38.0
12.217752941494098,44.102,38.0
13.297932542095268,43.844,38.0
13.225254308643407,43.779,38.0
14.525780755767926,43.489,38.0
14.281154662418444,43.457,38.0
14.434214295291987,43.36,38.0
15.373361406421758,43.135,38.0
16.92011632368095,42.813,38.0
16.535050344085768,42.813,38.0
17.718407341480344,42.555,38.0
17.748976798725202,42.49,38.0
17.973113685093026,42.394,38.0
18.995645224704838,42.168,38.0
18.662168337497803,42.168,38.0
19.702591947345823,41.942,38.0
19.97088216455471,41.846,38.0
21.627013740692213,41.523,38.0
21.34515149885185,41.523,38.0
22.431171033420647,41.298,38.0
22.7570648411561,41.201,38.0
22.890083540420626,41.137,38.0
24.013046243991937,40.911,38.0
23.974604557743177,40.879,38.0
23.744217564411265,40.879,38.0
25.277003344974617,40.589,38.0
25.26443007928856,40.557,38.0
25.05967533706673,40.557,38.0
26.42368833435068,40.299,38.0
26.63495857662209,40.234,38.0
26.456131880760275,40.234,38.0
26.666431138801656,40.17,38.0
27.66625560298931,39.977,38.0
27.903173944053748,39.912,38.0
27.750085976066686,39.912,38.0
27.597044797172643,39.912,38.0
27.443984800529577,39.912,38.0
29.054175177269073,39.622,38.0
29.118848835640023,39.59,38.0
28.99152358577735,39.59,38.0
28.864245524482797,39.59,38.0
28.736932102089,39.59,38.0
28.609636663513257,39.59,38.0
30.24558655174266,39.3,38.0
30.336073439941494,39.268,38.0
30.23462485420236,39.268,38.0
30.133132227249234,39.268,38.0
30.031594083786096,39.268,38.0
29.930084333725063,39.268,38.0
30.418330896072483,39.171,38.0
31.303520782356365,39.01,38.0
31.222679980735883,39.01,38.0
31.53705748622903,38.945,38.0
31.461388506679626,38.945,38.0
31.38573901155481,38.945,38.0
32.09441854524621,38.816,38.0
33.20254906406414,38.623,38.0
33.15268266052257,38.623,38.0
33.10283790740978,38.623,38.0
33.052965158462634,38.623,38.0
33.19765950241098,38.591,38.0
33.74012734764109,38.494,38.0
33.506030623207174,38.526,38.0
33.26330409801495,38.559,38.0
33.21856318967831,38.559,38.0
34.74246515682229,38.301,38.0
34.71838362394342,38.301,38.0
34.694289759140105,38.301,38.0
34.4756285579301,38.333,38.0
34.448962758255114,38.333,38.0
32.65911823091518,38.623,38.0
33.393564188137155,38.494,38.0
32.56969506343853,38.623,38.0
33.304139767494306,38.494,38.0
33.85436078405392,38.397,38.0
32.44847299150479,38.623,38.0
32.39862647974026,38.623,38.0
32.348784281425594,38.623,38.0
32.493497641964055,38.591,38.0
33.42508775083552,38.43,38.0
33.98042402809154,38.333,38.0
34.14832872800836,38.301,38.0
34.12424478385934,38.301,38.0
33.905602205162154,38.333,38.0
33.09461577812203,38.462,38.0
33.647401492462244,38.365,38.0
33.42363872104656,38.397,38.0
33.97553665218362,38.301,38.0
33.9514450953103,38.301,38.0
33.73279666690837,38.333,38.0
33.511583850193105,38.365,38.0
33.08717264680872,38.43,38.0
33.642529966487984,38.333,38.0
33.81044269823082,38.301,38.0
33.7863545458413,38.301,38.0
33.76227228384026,38.301,38.0
33.738185796375355,38.301,38.0
33.71410046287544,38.301,38.0
33.690015600147326,38.301,38.0
33.665919128875814,38.301,38.0
33.64182281835564,38.301,38.0
33.61774052190789,38.301,38.0
33.5936479373742,38.301,38.0
33.56955128238687,38.301,38.0
33.54544739358911,38.301,38.0
33.52135261594781,38.301,38.0
33.49725631116876,38.301,38.0
33.473163789787385,38.301,38.0
33.449081441669556,38.301,38.0
33.42499644689569,38.301,38.0
33.20633120615017,38.333,38.0
33.37423384500513,38.301,38.0
32.76645848106396,38.397,38.0
32.734694286079524,38.397,38.0
31.523382193470106,38.591,38.0
31.28153723835004,38.623,38.0
31.23169605007184,38.623,38.0
31.18182642629636,38.623,38.0
31.131953915004857,38.623,38.0
31.082100416164522,38.623,38.0
31.032229734821442,38.623,38.0
30.98234914323819,38.623,38.0
30.932502120514037,38.623,38.0
32.84041763669977,38.301,38.0
32.816323421688175,38.301,38.0
32.792221502094364,38.301,38.0
32.76812447393427,38.301,38.0
32.74403034503946,38.301,38.0
32.719945740661714,38.301,38.0
32.6958634269906,38.301,38.0
32.67178097553262,38.301,38.0
32.64768482002267,38.301,38.0
32.623593050727926,38.301,38.0
32.599499714107594,38.301,38.0
32.57541781379708,38.301,38.0
32.55133492601403,38.301,38.0
32.527243472480855,38.301,38.0
32.50314353357323,38.301,38.0
32.673609465007885,38.269,38.0
32.45751897024163,38.301,38.0
33.023187460689634,38.204,38.0
32.611665552044016,38.269,38.0
33.179898649578206,38.172,38.0
33.75589806020744,38.075,38.0
33.94445771492014,38.043,38.0
33.94101649206171,38.043,38.0
32.95868246503839,38.204,38.0
32.35259356056222,38.301,38.0
32.32851280847558,38.301,38.0
32.30441633720407,38.301,38.0
32.28032904024133,38.301,38.0
32.450794694614515,38.269,38.0
32.6299011590768,38.236,38.0
33.194697028141114,38.14,38.0
33.7732570141984,38.043,38.0
34.15893869207392,37.979,38.0
34.160620076351265,37.979,38.0
34.36294056970607,37.946,38.0
34.1666209037591,37.979,38.0
34.16830118373881,37.979,38.0
34.16998275226604,37.979,38.0
34.17166412492763,37.979,38.0
34.173344754982104,37.979,38.0
33.9804641471673,38.011,38.0
34.174144247703666,37.979,38.0
34.17582505399715,37.979,38.0
34.17750640382778,37.979,38.0
34.179186491947284,37.979,38.0
34.18086661010753,37.979,38.0
34.18254750492107,37.979,38.0
34.18422769117366,37.979,38.0
33.79678586795818,38.043,38.0
33.00901885066998,38.172,38.0
33.3904566955186,38.107,38.0
34.160138113842116,37.979,38.0
34.16181966114055,37.979,38.0
34.16349985380183,37.979,38.0
34.165180335655315,37.979,38.0
34.166860869579416,37.979,38.0
34.168541642227275,37.979,38.0
34.17022301208506,37.979,38.0
34.567107959289636,37.914,38.0
34.768557268066516,37.882,38.0
35.95753476379403,37.688,38.0
36.17705907455455,37.656,38.0
35.809388770332454,37.721,38.0
35.831724410228844,37.721,38.0
35.85404522974026,37.721,38.0
36.271590352878675,37.656,38.0
36.29913277933131,37.656,38.0
36.32666898569117,37.656,38.0
36.35420405694972,37.656,38.0
37.36060914270412,37.495,38.0
37.595571959381196,37.463,38.0
38.22831817611704,37.366,38.0
37.88388233621609,37.431,38.0
38.324621865749464,37.366,38.0
38.37538871244441,37.366,38.0
37.05203267347347,37.592,38.0
36.69556628812801,37.656,38.0
36.723110577983974,37.656,38.0
36.75064734861385,37.656,38.0
36.77819444013607,37.656,38.0
36.80571703840267,37.656,38.0
37.027807293834776,37.624,38.0
37.25245891233455,37.592,38.0
37.09055692029962,37.624,38.0
37.12065576017389,37.624,38.0
37.15075252744684,37.624,38.0
38.749495152683366,37.366,38.0
38.80022491140377,37.366,38.0
39.045506588192076,37.334,38.0
39.09882650083551,37.334,38.0
38.95756570386897,37.366,38.0
39.20289121850976,37.334,38.0
39.25620068933496,37.334,38.0
38.71974800586713,37.431,38.0
38.570744376850236,37.463,38.0
37.44027890352261,37.656,38.0
38.0514910304452,37.56,38.0
38.287356724414934,37.527,38.0
37.93002840486539,37.592,38.0
37.5735518232919,37.656,38.0
37.60107714448941,37.656,38.0
37.8231647464181,37.624,38.0
37.65868588151944,37.656,38.0
37.68621350572598,37.656,38.0
37.71373946336758,37.656,38.0
37.7412602507211,37.656,38.0
37.768804632434964,37.656,38.0
37.79634558259976,37.656,38.0
37.82389239198697,37.656,38.0
37.851436511249666,37.656,38.0
36.50488572999967,37.882,38.0
35.92456669450772,37.979,38.0
35.92624682067883,37.979,38.0
35.92792687114727,37.979,38.0
35.9296082534219,37.979,38.0
35.93128871564876,37.979,38.0
36.328170165691475,37.914,38.0
36.14049146448147,37.946,38.0
35.94417173484813,37.979,38.0
35.94585201322567,37.979,38.0
35.947532099743,37.979,38.0
35.9492122387315,37.979,38.0
35.56177184259426,38.043,38.0
35.7528917460824,38.011,38.0
35.94657268936169,37.979,38.0
35.948253735981105,37.979,38.0
35.7553732815362,38.011,38.0
35.559930935058716,38.043,38.0
34.38304118965163,38.236,38.0
34.1635061257173,38.269,38.0
33.947424254112356,38.301,38.0
33.92333180162441,38.301,38.0
34.09379117593778,38.269,38.0
34.27290666559233,38.236,38.0
34.05338594728483,38.269,38.0
33.837287845535386,38.301,38.0
33.813195599727734,38.301,38.0
33.20541738864911,38.397,38.0
32.77844225852976,38.462,38.0
32.15172207727445,38.559,38.0
32.69674425069818,38.462,38.0
33.44408414194119,38.333,38.0
33.02831642589581,38.397,38.0
33.38565443075192,38.333,38.0
33.55355927419672,38.301,38.0
33.52946596054087,38.301,38.0
33.50536298458109,38.301,38.0
34.07103210926066,38.204,38.0
34.2492667158891,38.172,38.0
33.6457440838052,38.269,38.0
34.01941348863612,38.204,38.0
34.59284513946544,38.107,38.0
35.16796505784997,38.011,38.0
35.16708429351815,38.011,38.0
34.58252147100459,38.107,38.0
34.96307992090236,38.043,38.0
34.76507648338326,38.075,38.0
35.14819620979317,38.011,38.0
34.952753445034126,38.043,38.0
35.33843376626978,37.979,38.0
35.3401142549325,37.979,38.0
35.341795654430484,37.979,38.0
35.34347592199335,37.979,38.0
35.345156126670936,37.979,38.0
35.34683628688822,37.979,38.0
35.34851780054102,37.979,38.0
35.350198267574406,37.979,38.0
35.35187916959772,37.979,38.0
35.35355950284968,37.979,38.0
35.355241093406775,37.979,38.0
35.35692230745325,37.979,38.0
35.35860274484644,37.979,38.0
35.36028412431727,37.979,38.0
35.16740327962883,38.011,38.0
35.3610845601655,37.979,38.0
35.362764877395726,37.979,38.0
35.36444619838724,37.979,38.0
35.36612770923624,37.979,38.0
35.568448584709266,37.946,38.0
35.572769367485144,37.946,38.0
35.771651227607805,37.914,38.0
36.95197437261592,37.721,38.0
37.36950147848139,37.656,38.0
37.397048084468935,37.656,38.0
37.424587144985296,37.656,38.0
37.45212073339472,37.656,38.0
37.4796487906457,37.656,38.0
37.50717688726435,37.656,38.0
37.53471498983393,37.656,38.0
37.56225510671625,37.656,38.0
37.58978939718256,37.656,38.0
37.61732861516962,37.656,38.0
37.64486277441034,37.656,38.0
37.67238501836786,37.656,38.0
38.6788131344987,37.495,38.0
39.50356568775186,37.366,38.0
39.74889743953712,37.334,38.0
39.80218158069617,37.334,38.0
39.85549813976294,37.334,38.0
39.908806492729255,37.334,38.0
39.9621223150254,37.334,38.0
39.82086507328042,37.366,38.0
39.47641426734935,37.431,38.0
39.91715962551126,37.366,38.0
39.37812801408776,37.463,38.0
38.44222968675621,37.624,38.0
38.277763780384156,37.656,38.0
38.30530203386316,37.656,38.0
38.72194531007776,37.592,38.0
38.365468590717406,37.656,38.0
38.39300222505578,37.656,38.0
38.42052528261193,37.656,38.0
37.858287167072376,37.753,38.0
36.50396829099664,37.979,38.0
36.50564991039285,37.979,38.0
36.50733102670678,37.979,38.0
36.70965218336114,37.946,38.0
37.29766234285361,37.85,38.0
36.52534241655358,37.979,38.0
36.527023769188006,37.979,38.0
35.75046277732857,38.107,38.0
34.957573833160495,38.236,38.0
34.543478079528875,38.301,38.0
34.51938433528907,38.301,38.0
34.49529762966163,38.301,38.0
34.47120561349875,38.301,38.0
34.44712273145682,38.301,38.0
35.20735671476373,38.172,38.0
35.78335300115591,38.075,38.0
36.36103336805351,37.979,38.0
35.58447298641212,38.107,38.0
35.96503258617409,38.043,38.0
35.57246516355522,38.107,38.0
34.974132303829265,38.204,38.0
36.32581344537743,37.979,38.0
36.32749443792351,37.979,38.0
36.52981832399377,37.946,38.0
36.33349934978494,37.979,38.0
36.335180106811606,37.979,38.0
36.33686094875344,37.979,38.0
36.33854256574639,37.979,38.0
36.340223740940175,37.979,38.0
36.73710734308249,37.914,38.0
36.9385487835122,37.882,38.0
36.55886941797265,37.946,38.0
36.362549858570176,37.979,38.0
36.95399508462914,37.882,38.0
36.57431662546166,37.946,38.0
37.75207692697532,37.753,38.0
37.77185189901359,37.753,38.0
36.61817229349145,37.946,38.0
36.42185317949303,37.979,38.0
36.42353426376351,37.979,38.0
36.4252153768731,37.979,38.0
36.426896507206045,37.979,38.0
36.23401588890082,38.011,38.0
36.42769712858209,37.979,38.0
36.429377574386685,37.979,38.0
36.43105867267617,37.979,38.0
36.43274008499154,37.979,38.0
36.43442094455728,37.979,38.0
36.43610113281259,37.979,38.0
36.43778135030755,37.979,38.0
35.661215639972774,38.107,38.0
35.4520126519204,38.14,38.0
34.46193226726539,38.301,38.0
34.43784055538185,38.301,38.0
34.41375512428291,38.301,38.0
34.38965149957664,38.301,38.0
34.36556209562308,38.301,38.0
34.14689778219232,38.333,38.0
33.925678128967355,38.365,38.0
34.2855891383744,38.301,38.0
34.06694116092691,38.333,38.0
34.234842617111276,38.301,38.0
33.821615215377875,38.365,38.0
33.986961407280056,38.333,38.0
32.39164921321876,38.591,38.0
32.34435092933662,38.591,38.0
32.10246974361429,38.623,38.0
32.05261711221704,38.623,38.0
32.002775864524935,38.623,38.0
31.95289686523447,38.623,38.0
31.903041120548345,38.623,38.0
31.853187526645755,38.623,38.0
33.17741593364725,38.397,38.0
33.729334062042305,38.301,38.0
33.70524156362541,38.301,38.0
34.86067302057275,38.107,38.0
35.43579296119697,38.011,38.0
35.629474329853146,37.979,38.0
35.63115501798639,37.979,38.0
35.63283550825128,37.979,38.0
35.634516888523194,37.979,38.0
35.63619798000345,37.979,38.0
35.637879504070376,37.979,38.0
35.639559926242924,37.979,38.0
35.64124065443048,37.979,38.0
35.64292082506189,37.979,38.0
35.64460143789301,37.979,38.0
35.646282626304725,37.979,38.0
35.64796269800196,37.979,38.0
35.64964325195322,37.979,38.0
35.651323508701424,37.979,38.0
35.65300508644114,37.979,38.0
35.65468563117991,37.979,38.0
35.65636691492091,37.979,38.0
35.65804753295909,37.979,38.0
35.65972850347529,37.979,38.0
35.66141006439219,37.979,38.0
35.079404322319114,38.075,38.0
34.28908202274332,38.204,38.0
34.078198696251036,38.236,38.0
34.84363560230266,38.107,38.0
35.61331717763912,37.979,38.0
35.614998183002584,37.979,38.0
35.61667931974422,37.979,38.0
35.6183601324464,37.979,38.0
35.62004032751094,37.979,38.0
35.62172050014507,37.979,38.0
35.62340143461238,37.979,38.0
35.62508298030864,37.979,38.0
35.43220294107446,38.011,38.0
35.43132254453668,38.011,38.0
34.64611740690241,38.14,38.0
34.44035287305844,38.172,38.0
34.03745510175717,38.236,38.0
34.80288777505885,38.107,38.0
35.378006916313254,38.011,38.0
35.57168724355708,37.979,38.0
35.573368258533584,37.979,38.0
35.57504872035991,37.979,38.0
35.57672878164302,37.979,38.0
35.578410153503526,37.979,38.0
35.385529437637416,38.011,38.0
35.38464917852411,38.011,38.0
35.57832953500759,37.979,38.0
35.58001022995006,37.979,38.0
36.761221273403294,37.785,38.0
35.994106578197574,37.914,38.0
37.174435140495426,37.721,38.0
37.19675741809858,37.721,38.0
36.635398915500744,37.817,38.0
37.03917678489695,37.753,38.0
35.8854978643037,37.946,38.0
36.0843788255311,37.914,38.0
37.070146580085854,37.753,38.0
37.08991457019816,37.753,38.0
37.69945194446575,37.656,38.0
37.72699881946575,37.656,38.0
37.75452812992107,37.656,38.0
37.782059854927176,37.656,38.0
37.809597307930105,37.656,38.0
37.83713697864544,37.656,38.0
37.86468128162395,37.656,38.0
37.89222009937298,37.656,38.0
38.30887886951458,37.592,38.0
38.93128284757626,37.495,38.0
38.18736298383722,37.624,38.0
38.21744875700006,37.624,38.0
38.05298835554134,37.656,38.0
38.080534042949786,37.656,38.0
37.913512633648004,37.688,38.0
38.1330442405511,37.656,38.0
38.16057673978816,37.656,38.0
38.18810561063777,37.656,38.0
37.431308571415066,37.785,38.0
36.268989065284835,37.979,38.0
36.47131264442455,37.946,38.0
36.67019333663949,37.914,38.0
36.67707401409158,37.914,38.0
37.27371478548059,37.817,38.0
38.267241373005014,37.656,38.0
37.70500139656076,37.753,38.0
38.119963878097614,37.688,38.0
38.14492935295113,37.688,38.0
38.364460323410135,37.656,38.0
38.39200268424998,37.656,38.0
38.419549802017315,37.656,38.0
38.44708360038768,37.656,38.0
38.47462212287913,37.656,38.0
38.502152430648906,37.656,38.0
38.52967422843943,37.656,38.0
38.55722139213572,37.656,38.0
38.58475830055247,37.656,38.0
38.61227841209422,37.656,38.0
38.639818732376206,37.656,38.0
38.66734765571605,37.656,38.0
38.29968426412594,37.721,38.0
38.322005094280364,37.721,38.0
38.73952765974055,37.656,38.0
38.76706677930842,37.656,38.0
38.794608326549636,37.656,38.0
38.822137328624834,37.656,38.0
39.238796581249346,37.592,38.0
39.46601599271783,37.56,38.0
39.11211973081597,37.624,38.0
38.94765026166926,37.656,38.0
39.36431745969782,37.592,38.0
0.0,37.592,30.0
0.0,37.495,30.0
0.0,37.431,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.366,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.27,30.0
0.0,37.334,30.0
0.0,37.334,30.0
0.0,37.27,30.0
0.0,37.012,30.0
0.0,37.012,30.0
0.0,37.012,30.0
0.0,36.689,30.0
0.0,36.689,30.0
0.0,36.367,30.0
0.0,36.367,30.0
0.0,36.367,30.0
0.0,36.367,30.0
0.0,36.367,30.0
0.0,36.367,30.0
0.0,36.174,30.0
0.0,36.109,30.0
0.16251084348687073,36.045,30.0
0.0,36.045,30.0
0.0,36.045,30.0
0.0,36.045,30.0
0.0,36.045,30.0
0.0,36.045,30.0
0.6577409018517457,35.884,30.0
1.1658490520096834,35.723,30.0
0.7079131025124639,35.723,30.0
2.213851819400894,35.4,30.0
1.781713494663343,35.4,30.0
2.522759807453248,35.207,30.0
2.890187109966355,35.078,30.0
2.4837367405510733,35.078,30.0
2.6668766254044414,34.981,30.0
3.6360842988205846,34.756,30.0
3.2555384408188743,34.756,30.0
3.0696015014268063,34.724,30.0
2.6916442888260974,34.724,30.0
2.514117609767986,34.691,30.0
3.1175339172173366,34.53,30.0
3.338669383945568,34.434,30.0
2.983855509204968,34.434,30.0
2.6289235721779924,34.434,30.0
2.4746476505852435,34.401,30.0
3.8855781309510355,34.111,30.0
3.5566454386902926,34.111,30.0
3.616840822639574,34.047,30.0
4.8615077723313185,33.789,30.0
4.558106933288656,33.789,30.0
4.254960338134847,33.789,30.0
3.9518104908562535,33.789,30.0
3.6485791236496787,33.789,30.0
4.129772771034354,33.66,30.0
4.031289261131377,33.628,30.0
4.136094382953722,33.563,30.0
4.434586124477487,33.467,30.0
4.157113971767526,33.467,30.0
3.8794759705925976,33.467,30.0
3.6020893210984255,33.467,30.0
3.3247258824540182,33.467,30.0
3.2417223853302772,33.435,30.0
4.730094251842569,33.145,30.0
4.478469537563395,33.145,30.0
4.6219388269616175,33.08,30.0
5.94403150690086,32.822,30.0
5.7182489540673025,32.822,30.0
5.492271015110088,32.822,30.0
5.26647958108909,32.822,30.0
6.214100009784797,32.629,30.0
6.788062864170161,32.5,30.0
6.587990003452386,32.5,30.0
6.38787232004174,32.5,30.0
6.187727027759635,32.5,30.0
5.987620025501336,32.5,30.0
5.787516170368278,32.5,30.0
5.782056729068817,32.468,30.0
6.174243637085031,32.371,30.0
6.96335617084511,32.21,30.0
6.981097019958597,32.178,30.0
6.806687860717876,32.178,30.0
6.632348159790141,32.178,30.0
6.4579747267151895,32.178,30.0
6.283722264099222,32.178,30.0
6.699221306762762,32.081,30.0
7.906810373935784,31.855,30.0
7.7583463337517635,31.855,30.0
7.60983049531945,31.855,30.0
7.461412097034536,31.855,30.0
7.312891552887045,31.855,30.0
8.14324631744394,31.694,30.0
8.792033780441361,31.565,30.0
8.666819273338394,31.565,30.0
8.736168103790359,31.533,30.0
8.808077739982682,31.501,30.0
10.061976817398165,31.275,30.0
9.95995466306696,31.275,30.0
9.462743059520808,31.34,30.0
9.355534548549738,31.34,30.0
9.053763845501031,31.372,30.0
9.333032285900202,31.308,30.0
9.623558264427281,31.243,30.0
9.718627887706852,31.211,30.0
9.621738440628146,31.211,30.0
9.524850772094823,31.211,30.0
9.427958899726963,31.211,30.0
9.331013878879642,31.211,30.0
9.23412410842905,31.211,30.0
10.900438241157623,30.921,30.0
11.021309576473328,30.889,30.0
10.950175146637054,30.889,30.0
10.878985167865846,30.889,30.0
11.987355659847346,30.695,30.0
12.716071600704286,30.566,30.0
12.670787368831729,30.566,30.0
12.62550264036188,30.566,30.0
12.580220286922549,30.566,30.0
12.534897288074587,30.566,30.0
12.489604031086062,30.566,30.0
12.444278786754701,30.566,30.0
12.398989794025514,30.566,30.0
12.353678864650819,30.566,30.0
